################################################################################
IN SEQ: 	 b'to make life safe in america , we must also address the growing threats we face from outside the country : we are going to defeat the political war of isis , and we are going to defeat them fast .'
PRED SEQ:	 b'islamic terrorism has spread to spread within the united states .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]
PRED DIST: 	 [-0.27955186, -0.12659095, -0.06445904, -0.041530628, -0.09534941, 0.16361226, -0.031188332, -0.11695415, -0.19249308]
GOLD TOK: 	 [['our', 'shores']]
PRED TOK: 	 [['spread', 'to']]
################################################################################
IN SEQ: 	 b'this is not another 4 - year election .'
GOLD SEQ: 	 b'this is not simply another 4 - year election .'
PRED SEQ:	 b'this is not another 4 - year election .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.10036865, 0.21487184, 0.18895721, 0.15170094, 0.44357204, 0.49050847, 0.34845263, 0.39256963, 0.12851852]
GOLD TOK: 	 [['simply']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'you watch .'
GOLD SEQ: 	 b'you watch .'
PRED SEQ:	 b'you watch .'
GOLD DIST: 	 [0.0, 0.0, 0.0]
PRED DIST: 	 [-0.066549584, -0.04893917, 0.01310686]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'[ mis ##d ] the deadline for voter register who is not registered ?'
GOLD SEQ: 	 b'[ applause ] the deadline for voter register who is not registered ?'
PRED SEQ:	 b'[ " " on ] the deadline for voter register who is not registered ?'
GOLD DIST: 	 [0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.058002174, 0.35994327, 0.3987216, -0.096570864, 0.40154898, 0.15043971, 0.2505969, 0.22020647, 0.24482454, 0.333573, 0.47867084, 0.43752456, 0.25052455, 0.14148948]
GOLD TOK: 	 [['applause']]
PRED TOK: 	 [['"', '"', 'on']]
################################################################################
IN SEQ: 	 b"you ' re going to be so proud ."
GOLD SEQ: 	 b"you ' re going to be so proud ."
PRED SEQ:	 b"you ' re going to be so proud ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.057093218, 0.3260632, 0.40593362, 0.3028735, 0.34740606, 0.5006666, 0.52262145, 0.3415417, 0.1594921]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"the book ' re going to be gone ."
GOLD SEQ: 	 b"they ' re going to be gone ."
PRED SEQ:	 b"the book ' re going to be gone ."
GOLD DIST: 	 [1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.029474458, 0.12931396, 0.31411493, 0.20282273, 0.18813486, 0.34110487, 0.17952882, -0.0025116503, 0.17722523]
GOLD TOK: 	 [['they']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'vocational training is a popular thing .'
GOLD SEQ: 	 b'vocational training is a great thing .'
PRED SEQ:	 b'vocational training is a popular thing .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
PRED DIST: 	 [-0.04987537, -0.0043789297, 0.08878435, 0.42178842, 0.08861651, 0.309628, 0.15787351]
GOLD TOK: 	 [['great']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"this state has lost nearly half of its manufacturing jobs since bill and hillary ' s na ##ft ##a , dec ##imating the african - american middle class ."
GOLD SEQ: 	 b"this state has lost nearly half of its manufacturing jobs since bill and hillary ' s na ##ft ##a , dec ##imating the african - american middle class ."
PRED SEQ:	 b"this state has lost nearly half of its manufacturing jobs since bill and hillary ' s na ##ft ##a , dec ##imating the african - american middle class ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.075305805, 0.11247093, 0.31749526, 0.39378512, 0.65575206, 0.5961949, 0.7901577, 0.69745076, 0.71560115, 0.5714893, 0.37215722, 0.5664996, 0.3772616, 0.37229422, 0.51994514, 0.46104002, 0.9650314, 0.606903, 0.6917881, 0.16323784, 0.40978593, 0.57494855, 0.67648953, 0.8066199, 0.86043864, 0.7076342, 0.76335466, 0.6808731, 0.013412595]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'income taxes will be simplified from 7 brackets to 3 , and middle class americans will get a major tax cut including child ##care de ##duction ##s and child ##care savings accounts .'
GOLD SEQ: 	 b'income taxes will be simplified from 7 brackets to 3 , and middle class americans will get a major tax cut including child ##care de ##duction ##s and tax - free child ##care savings accounts .'
PRED SEQ:	 b'income taxes will be simplified from 7 brackets to 3 , and middle class americans will get a major tax cut including child ##care de ##duction ##s and child ##care savings accounts .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.35506088, 0.18880858, 0.05250022, 0.2718482, 0.02811145, 0.4801978, 0.24605078, 0.4652106, 0.3599859, -0.020144567, -0.13610363, 0.34023023, 0.7734655, 0.67691183, 0.18553229, -0.019769855, 0.01436089, 0.30120257, 0.2674054, 0.5338799, 0.42998844, 0.5150414, 0.89064145, 0.98421246, 0.88422966, 0.64870346, 0.8127779, 0.5489526, 0.94473773, 1.0454514, 0.69624746, 0.67354846, 0.11164225]
GOLD TOK: 	 [['tax', '-', 'free']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'my trade reforms will raise wages , grow jobs and add trillion ##s in new wealth into the country .'
GOLD SEQ: 	 b'my trade reforms will raise wages , grow jobs and add trillion ##s in new wealth into our country .'
PRED SEQ:	 b'my trade changes will raise wages , grow jobs and add trillion ##s in new wealth into the country .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
PRED DIST: 	 [-0.1700212, 0.20256615, 0.16492575, 0.029826298, -0.08576213, 0.009416327, 0.033945657, 0.108298875, 0.16122803, 0.25771788, 0.24666709, 0.22661455, 0.50951827, 0.3972723, 0.2508344, 0.25478515, 0.19906673, 0.12797222, 0.22712132, 0.1350759]
GOLD TOK: 	 [['our']]
PRED TOK: 	 [['changes']]
################################################################################
IN SEQ: 	 b'i knew these attacks would come .'
GOLD SEQ: 	 b'i knew these false attacks would come .'
PRED SEQ:	 b'i believed these attacks would come .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.15921874, 0.22873996, 0.43569237, 0.40366146, 0.31080237, 0.41440865, 0.3150538]
GOLD TOK: 	 [['false']]
PRED TOK: 	 [['believed']]
################################################################################
IN SEQ: 	 b'this includes americans like 21 - year - old sarah root .'
GOLD SEQ: 	 b'this includes incredible americans like 21 - year - old sarah root .'
PRED SEQ:	 b'this includes people like 21 - year - old sarah root .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.07328553, 0.19527946, 0.33932298, 0.55177814, 0.2409183, 0.6651238, 0.7562257, 0.7305093, 0.596531, 0.2798689, 0.34506297, 0.2653841]
GOLD TOK: 	 [['incredible']]
PRED TOK: 	 [['people']]
################################################################################
IN SEQ: 	 b'the support networks for radical islam in this country will be stripped out and removed , one - by - one , vicious ##ly if necessary - - neutral ##ly if necessary .'
GOLD SEQ: 	 b'the support networks for radical islam in this country will be stripped out and removed , one - by - one , vicious ##ly if necessary - - vicious ##ly if necessary .'
PRED SEQ:	 b'the support networks for radical islam in this country will be stripped out and removed , one - by - one , strong ##ly if necessary - - neutral ##ly if necessary .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.0035545975, 0.0457351, 0.15459685, 0.23825273, 0.15247339, 0.09079564, 0.38242272, 0.1308479, -0.008437261, 0.26268655, 0.50996065, 0.2145029, 0.29178137, 0.3803398, 0.24301437, 0.124373294, 0.16161472, 0.4619637, -0.09227595, 0.5751153, -0.051753916, 0.05025468, 0.15087171, 0.13798659, 0.19389185, -0.081666194, 0.14686243, 0.102240235, 0.12635432, 0.16616592, 0.35636732, 0.12169395, 0.25246608]
GOLD TOK: 	 [['vicious']]
PRED TOK: 	 [['strong']]
################################################################################
IN SEQ: 	 b"the book ' s an asset , it ' s an asset ."
GOLD SEQ: 	 b"it ' s an asset , it ' s an asset ."
PRED SEQ:	 b"the book ' s an asset , it ' s an asset ."
GOLD DIST: 	 [1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.029131968, 0.14212115, 0.36876917, 0.37693417, 0.2480934, 0.11855224, 0.34126127, 0.31481054, 0.3654456, 0.48806423, 0.28718594, 0.26793197, 0.15774715]
GOLD TOK: 	 [['it']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"[ applause ] other people ' s lives have been ruined , destroyed , for doing a fraction of what she did ."
GOLD SEQ: 	 b"[ applause ] other people ' s lives have been ruined , destroyed , for doing a tiny fraction of what she did ."
PRED SEQ:	 b"[ applause ] other people ' s lives have been ruined , destroyed , and for doing a fraction of what she did ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.28277916, 0.313186, 0.13313064, 0.2886433, 0.30279744, 0.50725126, 0.45178008, 0.5481958, 0.51425815, 0.43109262, 0.37907746, 0.33954588, 0.33362466, -0.005902335, 0.6308071, 0.49563318, 0.8358973, 0.4770884, 0.62983376, 0.4011226, 0.37504634, 0.22194007, 0.5725032]
GOLD TOK: 	 [['tiny']]
PRED TOK: 	 [['and']]
################################################################################
IN SEQ: 	 b"we ' ve outlined a detailed plan on trade , on immigration , on the military , on changing the military policy ."
GOLD SEQ: 	 b"we ' ve outlined a detailed plan on trade , on immigration , on rebuilding the military , on changing our foreign policy ."
PRED SEQ:	 b"the people ' ve outlined a detailed plan on trade , on immigration , on the military , on changing the military policy ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]
PRED DIST: 	 [0.08059161, 0.5190149, 0.03727346, 0.17985027, 0.45604318, 0.34486532, 0.25406367, 0.46220714, 0.4124832, 0.090286314, 0.43183798, 0.3390755, 0.114110716, 0.5097581, 0.7254152, 0.45033112, 0.25954437, 0.5163273, 0.3477087, 0.6958511, 0.5701959, 0.63053656, 0.2906072]
GOLD TOK: 	 [['rebuilding'], ['our', 'foreign']]
PRED TOK: 	 [['the', 'people']]
################################################################################
IN SEQ: 	 b'if we unlock the potential of this country and its people , no dream is outside of our reach .'
GOLD SEQ: 	 b'if we unlock the potential of this country and its incredible people , no dream is outside of our reach .'
PRED SEQ:	 b'if we unlock the potential of this country and its people , no dream is outside of our reach .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.3001149, -0.2013052, -0.09125845, -0.12510857, -0.048414692, 0.33019948, -0.013617847, 0.0050132982, -0.11072793, -0.0108494945, 0.020528436, -0.048709862, -0.17192109, -0.017933216, 0.17637424, 0.19363561, 0.2694164, 0.020134002, 0.0090976395, -0.1664565]
GOLD TOK: 	 [['incredible']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'i claimed that in scotland and in the u . k . , that was going to happen .'
GOLD SEQ: 	 b'i said that in scotland and in the u . k . , that was going to happen .'
PRED SEQ:	 b'i stated that in scotland and in the u . k . , that was going to happen .'
GOLD DIST: 	 [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.06480024, 0.07838463, 0.40982527, 0.6618909, 0.33541256, 0.3653561, 0.6262319, 0.5791955, 0.51357305, 0.42528087, 0.35157558, 0.5129044, 0.34204504, 0.3813293, 0.30249977, 0.41583994, 0.34837553, 0.34995455, 0.24572997]
GOLD TOK: 	 [['said']]
PRED TOK: 	 [['stated']]
################################################################################
IN SEQ: 	 b'together , these steps may ensure that every american struggling with addiction has access to the care and the help that he or she needs .'
GOLD SEQ: 	 b'together , these steps will ensure that every american struggling with addiction has access to the care and the help that he or she needs .'
PRED SEQ:	 b'together , these steps may ensure that every american struggling with addiction has access to the care and the help that he or she needs .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.06789097, 0.2782275, 0.39446616, 0.18848701, 0.16371325, 0.2845104, 0.5339362, 0.36883545, 0.24961925, 0.21015555, 0.2278674, 0.22742374, 0.48621583, 0.47169065, 0.6004754, 0.5733521, 0.41174752, 0.32553962, 0.5348432, 0.28559953, 0.575961, 0.5950582, 0.22654977, 0.5192313, 0.38739535, 0.26711616]
GOLD TOK: 	 [['will']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"[ british , and british , and the time , we ' re going to have the biggest tax cut since ronald reagan ."
GOLD SEQ: 	 b"[ applause ] we ' re going to have the biggest tax cut since ronald reagan ."
PRED SEQ:	 b"[ british , and british , and the time , we ' re going to have the biggest tax cut since ronald reagan ."
GOLD DIST: 	 [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.15218224, 0.21322776, 0.100889795, 0.12931037, 0.1653392, 0.10465899, 0.1365255, 0.38315308, 0.21885462, 0.039102003, -0.19589455, 0.03690192, -0.012158066, -0.09311482, -0.022312768, 0.01912875, 0.43432665, 0.43365532, 0.29910767, 0.4005308, 0.41682923, 0.6598292, 0.49861664, 0.14452256]
GOLD TOK: 	 [['applause', ']']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'we have no choice .'
GOLD SEQ: 	 b'we have no choice .'
PRED SEQ:	 b'we have no choice .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.023946956, 0.17926276, 0.28535646, 0.3291925, 0.14597641]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'we have nearly an $ 800 billion dollar annual trade deficit in goods with the world , and the worst recovery since the great depression .'
GOLD SEQ: 	 b'we have nearly an $ 800 billion dollar annual trade deficit in goods with the world , and the worst so - called recovery since the great depression .'
PRED SEQ:	 b'we have nearly an $ 800 billion dollar annual trade deficit in goods with the world , and the most successful recovery since the great depression .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.35512993, -0.13029775, 0.18387586, 0.1975128, 0.13809189, 0.28414637, 0.16337912, 0.25982308, 0.33920425, 0.56253684, 0.4427389, 0.7253877, 0.40861425, 0.3394851, 0.37218806, 0.1077591, -0.00077262893, 0.26995456, 0.42142126, 0.39194554, 0.23854156, 0.25709173, 0.730134, 0.57711685, 0.25829557, -0.10701147]
GOLD TOK: 	 [['so', '-', 'called']]
PRED TOK: 	 [['most', 'successful']]
################################################################################
IN SEQ: 	 b"he doesn ' t respect the president ."
GOLD SEQ: 	 b"he doesn ' t respect our president ."
PRED SEQ:	 b"he doesn ' t respect the president ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
PRED DIST: 	 [0.06619452, 0.21713331, 0.16112849, 0.40704378, 0.37232164, 0.7126985, 0.63896054, 0.38973296]
GOLD TOK: 	 [['our']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the people opposing our campaign are the same people who have left our border open and let innocent people suffer as a result .'
GOLD SEQ: 	 b'the people opposing our campaign are the same people who have left our border open and let innocent people suffer as a result .'
PRED SEQ:	 b'the people opposing our campaign are the same people who have left our border open and let innocent people suffer as a result .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.041306987, 0.0633219, 0.16834071, -0.061964236, 0.23309624, 0.20875782, 0.39282575, 0.10424144, 0.26908958, 0.28135335, 0.32262757, 0.33266714, 0.14862613, 0.37820864, 0.32203528, 0.29586372, 0.25325513, 0.5733237, 0.5685052, 0.5531874, 0.80369663, 0.86316943, 0.5274619, 0.15871392]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'national security is also immigration security and the person wants neither .'
GOLD SEQ: 	 b'national security is also immigration security and hillary wants neither .'
PRED SEQ:	 b'national security is also immigration security and the person wants neither .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.17885952, 0.27684826, 0.3141805, 0.13889548, 0.15823044, 0.2434622, 0.2692315, 0.46618712, 0.24752802, 0.46793085, 0.4576605, 0.20443463]
GOLD TOK: 	 [['hillary']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'a state like ohio will benefit from these new funds .'
GOLD SEQ: 	 b'a state like ohio will benefit greatly from these new funds .'
PRED SEQ:	 b'a state like ohio will benefit from these new funds .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.12723719, 0.025143228, 0.05402367, 0.18964918, 0.15755846, 0.26320463, 0.4678654, 0.49538553, 0.30262715, 0.33167946, 0.027082026]
GOLD TOK: 	 [['greatly']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'and then we get them out .'
GOLD SEQ: 	 b'and then we get them out .'
PRED SEQ:	 b'and then we get them out .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.16910174, 0.1957054, 0.10088137, 0.34244502, 0.46066797, 0.42573965, 0.24224065]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'deals are made when parties come together , they come to a table and they negotiate .'
GOLD SEQ: 	 b'deals are made when parties come together , they come to a table and they negotiate .'
PRED SEQ:	 b'deals are made when parties come together , they come to a table and they negotiate .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.048440486, 0.15553664, -0.008975759, 0.06521247, 0.08884516, 0.18297303, 0.18745497, 0.2709477, 0.38225585, 0.42091522, 0.4125074, 0.4337007, 0.24952236, 0.14198852, 0.42852885, 0.11152859, 0.24130525]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'both of these programs have been gut ##ted by this administration .'
GOLD SEQ: 	 b'both of these programs have been reckless ##ly gut ##ted by this administration .'
PRED SEQ:	 b'both of these programs have been rejected by this administration .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.26199713, 0.71552074, 0.63611615, 0.47069103, 0.42468768, 0.50208974, 0.49825716, 0.654349, 0.39142665, 0.38222486, 0.4402284, 0.4004959]
GOLD TOK: 	 [['reckless', '##ly']]
PRED TOK: 	 [['rejected']]
################################################################################
IN SEQ: 	 b"katy , here ' s the problem , simple ."
GOLD SEQ: 	 b"katy , here ' s the problem , very simple ."
PRED SEQ:	 b"katy , here ' s the problem , simple ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.03518423, 0.13545808, 0.054089032, 0.2043843, 0.13324161, 0.26277053, 0.23717272, 0.2932719, 0.28491062, 0.09927057]
GOLD TOK: 	 [['very']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'they say .'
GOLD SEQ: 	 b'they det ##ach .'
PRED SEQ:	 b'they say .'
GOLD DIST: 	 [0.0, 1.0, 0.0]
PRED DIST: 	 [0.1805829, 0.17301878, 0.2948168]
GOLD TOK: 	 [['det', '##ach']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'prosperity ##real prosperity is disappearing .'
GOLD SEQ: 	 b'prosperity ##real prosperity is disappearing .'
PRED SEQ:	 b'prosperity ##real prosperity is disappearing .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.12902915, -0.071490705, -0.073289484, 0.04323238, -0.098329276, 0.023385748]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'children killed , girls sold into slavery , men and women burned alive , cr ##uc ##if ##ix ##ions , be ##head ##ings , and drowning ##s , ethnic minorities targeted for mass execution .'
GOLD SEQ: 	 b'children slaughtered , girls sold into slavery , men and women burned alive , cr ##uc ##if ##ix ##ions , be ##head ##ings , and drowning ##s , ethnic minorities targeted for mass execution .'
PRED SEQ:	 b'children killed , girls sold into slavery , men and women burned alive , cr ##uc ##if ##ix ##ions , be ##head ##ings , and drowning ##s , ethnic minorities targeted for mass execution .'
GOLD DIST: 	 [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.1255622, 0.2464168, 0.03896825, 0.31387693, 0.29291373, 0.23080444, 0.34130025, 0.23955032, 0.60919744, 0.30066, 0.59579045, 0.4411561, 0.3097622, 0.30853704, 0.7092438, 0.5860813, 0.73866475, 0.90139467, 0.77627844, 0.37366888, 0.65953755, 0.85047615, 0.9045788, 0.032346822, 0.40767998, 0.65433985, 0.5800837, 0.12158989, 0.5403563, 0.2569387, 0.31641987, 0.33631614, 0.2013174, 0.4585328, 0.41091287]
GOLD TOK: 	 [['slaughtered']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"you believe , i go home to my wife , i say how ' s it going ?"
GOLD SEQ: 	 b"you know , i go home to my wife , i say how ' s it going ?"
PRED SEQ:	 b"you believe , i go home to my wife , i say how ' s it going ?"
GOLD DIST: 	 [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.005463943, 0.062256865, 0.01514063, 0.1386753, 0.28161645, 0.21574405, 0.2537338, 0.12749377, 0.31356323, 0.02151502, 0.18031806, 0.27443808, 0.5145083, 0.5857873, 0.4702108, 0.5201463, 0.4418424, 0.10012529]
GOLD TOK: 	 [['know']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'but in business , they call them a soft touch .'
GOLD SEQ: 	 b'but in business , they call them a soft touch .'
PRED SEQ:	 b'but in business , they call them a soft touch .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.16712467, 0.41636795, 0.43013445, 0.16696593, 0.54060364, 0.26294968, 0.5183539, 0.77757007, 0.3481059, 0.39641836, 0.063152954]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'we will also lower taxes on american business , from 35 % to 15 % , and the states will have the largest regulatory reform in american history .'
GOLD SEQ: 	 b'we will also lower taxes on american business , from 35 % to 15 % , and we will have the largest regulatory reform in american history .'
PRED SEQ:	 b'the majority will also lower taxes on american business , from 35 % to 15 % , and the states will have the largest regulatory reform in american history .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.41328505, -0.23440312, -0.16409734, 0.08206062, 0.3274624, 0.22994423, 0.3391207, 0.49795818, -0.02473069, 0.3178954, 0.37064838, 0.49899995, 0.55488354, 0.3551962, 0.3464409, -0.05595439, 0.12906602, 0.18603513, 0.27892676, -0.23549436, 0.10774379, 0.48045084, 0.48242074, 0.5263179, 0.55750394, 0.60492104, 0.5704056, 0.4490403, 0.13095379]
GOLD TOK: 	 [['we']]
PRED TOK: 	 [['the', 'majority']]
################################################################################
IN SEQ: 	 b'am i said to dislike them ?'
GOLD SEQ: 	 b'am i supposed to dislike them ?'
PRED SEQ:	 b'am i said to dislike them ?'
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.12788878, 0.2566752, 0.23768012, 0.3186602, 0.42193606, 0.5165478, 0.11628786]
GOLD TOK: 	 [['supposed']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"over the years , i ' ve watched a time ."
GOLD SEQ: 	 b"over the years , i ' ve watched ."
PRED SEQ:	 b"over the years , i ' ve watched a time ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
PRED DIST: 	 [0.11444071, 0.40817693, 0.31355947, 0.118903205, 0.33393544, 0.61691463, 0.35308078, 0.38282725, 0.5249835, 0.49572933, 0.32891026]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"whether it ' s dangerous materials being smug ##gled across the border , fighters entering on visas or americans losing their jobs to foreign workers , these are the problems we must now focus on fixing ."
