################################################################################
IN SEQ: 	 b'to make life safe in america , we must also address the growing threats we face from outside the country : we are going to defeat the of isis , and we are going to defeat them fast .'
IN SEQ: 	 b'[ [ commentary ] the deadline for voter register who is not registered ?'
GOLD SEQ: 	 b'[ applause ] the deadline for voter register who is not registered ?'
PRED SEQ:	 b'[ a simple ##d commentary ] the deadline for voter register who is not registered ?'
GOLD DIST: 	 [0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.2751584, -0.59107465, -0.3590897, -0.6279001, -0.26870042, -0.17555808, -0.26884305, -0.06330679, -0.18071362, -0.27935645, -0.28666493, -0.30760127, -0.19687048, -0.15633363]
GOLD TOK: 	 [['applause']]
PRED TOK: 	 [['a', 'simple', '##d']]
################################################################################
IN SEQ: 	 b"you ' re going to be so proud ."
GOLD SEQ: 	 b"you ' re going to be so proud ."
PRED SEQ:	 b"you ' re going to be so proud ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.52980256, -0.49355248, -0.6341786, -0.71808755, -0.6960701, -0.56866515, -0.4356362, -0.53994024, -0.47442064]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"they ' re going to be ."
GOLD SEQ: 	 b"they ' re going to be gone ."
PRED SEQ:	 b"they ' re - winning the time , and the time ,"
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.4356355, -0.3090652, -0.41932046, -0.5107676, -0.31146127, -0.34126127, -0.2463607]
GOLD TOK: 	 [['gone']]
PRED TOK: 	 [['-', 'winning', 'the', 'time', ',', 'and', 'the', 'time', ',']]
################################################################################
IN SEQ: 	 b'vocational training is a thing .'
GOLD SEQ: 	 b'vocational training is a great thing .'
PRED SEQ:	 b'vocational training is a person .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.42346764, -0.46072012, -0.0914388, -0.025850855, -0.22696528, -0.34441563]
GOLD TOK: 	 [['great']]
PRED TOK: 	 [['person']]
################################################################################
IN SEQ: 	 b"this state has lost nearly half of its manufacturing jobs since bill and hillary ' s na ##ft ##a , the african - american middle class ."
GOLD SEQ: 	 b"this state has lost nearly half of its manufacturing jobs since bill and hillary ' s na ##ft ##a , dec ##imating the african - american middle class ."
PRED SEQ:	 b"this state has lost nearly half of its manufacturing jobs since bill and hillary ' s na ##ft ##a , the african - american middle class ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.20336033, -0.6298831, -0.5055316, -0.3421213, -0.29261217, -0.22279054, -0.30732265, -0.25630462, -0.10365546, -0.44500622, -0.18075429, -0.56451565, -0.53825516, -0.46744996, -0.23606119, -0.200797, -0.21356355, 0.3069063, -0.06748561, -0.04318897, -0.22703922, -0.13973942, -0.32746392, -0.2695594, -0.19320586, -0.31676367, -0.27353233]
GOLD TOK: 	 [['dec', '##imating']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'income taxes will be simplified from 7 brackets to 3 , and middle class americans will get a major tax cut including child ##care de ##duction ##s and tax - free child ##care savings accounts .'
GOLD SEQ: 	 b'income taxes will be simplified from 7 brackets to 3 , and middle class americans will get a major tax cut including child ##care de ##duction ##s and tax - free child ##care savings accounts .'
PRED SEQ:	 b'income taxes will be simplified from 7 brackets to 3 , and middle class americans will get a major tax cut including child ##care de ##duction ##s and child ##care savings accounts .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.37115574, -0.5341012, -0.45567104, -0.22969618, -0.05508798, -0.3138706, -0.15813649, -0.36037555, -0.38205063, -0.23223926, 0.11712216, -0.44727477, -0.03934315, -0.053492635, -0.6093938, -0.54685676, -0.517654, -0.3904478, -0.4613312, -0.69846606, -0.16483462, -0.29719576, -0.70124197, -0.5794774, -0.45486248, -0.46631175, -0.56482327, -0.5801607, -0.65264785, -0.52555573, -0.22645544, -0.7011086, -0.67649657, -0.38115284, -0.19817454, -0.4238971]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'my trade reforms will raise wages , grow jobs and add trillion ##s in new wealth into country .'
GOLD SEQ: 	 b'my trade reforms will raise wages , grow jobs and add trillion ##s in new wealth into our country .'
PRED SEQ:	 b'my trade changes will raise wages , grow jobs and add trillion ##s in new wealth into country .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.50986254, -0.7053541, -0.8588655, -0.71099585, -0.58737856, -0.5672488, -0.41713524, -0.48968905, -0.58006585, -0.59289855, -0.43842936, -0.5414505, -0.84608734, -0.4924497, -0.64062977, -0.46646357, -0.37396702, -0.51060337, -0.61800015]
GOLD TOK: 	 [['our']]
PRED TOK: 	 [['changes']]
################################################################################
IN SEQ: 	 b'i knew these attacks would come .'
GOLD SEQ: 	 b'i knew these false attacks would come .'
PRED SEQ:	 b'i believed these attacks would come .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.18232998, -0.20619199, -0.23760357, -0.31583005, -0.27101564, -0.3393037, -0.23995614]
GOLD TOK: 	 [['false']]
PRED TOK: 	 [['believed']]
################################################################################
IN SEQ: 	 b'this includes americans like 21 - year - old sarah root .'
GOLD SEQ: 	 b'this includes incredible americans like 21 - year - old sarah root .'
PRED SEQ:	 b'this includes people like 21 - year - old sarah root .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.3013498, -0.19145674, -0.23150869, -0.2258094, -0.32728577, -0.25719637, -0.14883757, -0.26782528, -0.17749952, -0.10190738, -0.20686908, -0.23388559]
GOLD TOK: 	 [['incredible']]
PRED TOK: 	 [['people']]
################################################################################
IN SEQ: 	 b'the support networks for radical islam in this country will be stripped out and removed , one - by - one , if necessary - - - vicious ##ly if necessary .'
GOLD SEQ: 	 b'the support networks for radical islam in this country will be stripped out and removed , one - by - one , vicious ##ly if necessary - - vicious ##ly if necessary .'
PRED SEQ:	 b'the support networks for radical islam in this country will be stripped out and removed , one - by - one , if necessary - - - if necessary .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.2602309, -0.30548024, -0.29072753, -0.37464648, -0.28402364, -0.28058097, -0.32112116, -0.28447568, -0.28174412, -0.46131915, -0.20752259, -0.18825674, -0.3351459, -0.4311317, -0.097905196, -0.15122235, -0.3227973, -0.13614282, -0.34287125, -0.28401887, -0.3839251, 0.010853644, -0.1681156, -0.55595046, -0.21952777, -0.18582663, -0.28137997, -0.20277739, -0.35666656, -0.13075271, -0.43274406, -0.40300572]
GOLD TOK: 	 [['vicious', '##ly']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"it ' s an asset , it ' s an asset ."
GOLD SEQ: 	 b"it ' s an asset , it ' s an asset ."
PRED SEQ:	 b"the book ' s an asset , it ' s an asset ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.30739146, -0.07407752, 0.10436451, 0.01296211, -0.17913556, -0.07633406, -0.17926458, 0.1582231, 0.23046637, 0.0096688345, -0.13701409, -0.3360826]
GOLD TOK: 	 []
PRED TOK: 	 [['the', 'book']]
################################################################################
IN SEQ: 	 b"[ applause ] other people ' s lives have been ruined , destroyed , for doing a fraction of what she did ."
GOLD SEQ: 	 b"[ applause ] other people ' s lives have been ruined , destroyed , for doing a tiny fraction of what she did ."
PRED SEQ:	 b"[ applause ] other people ' s lives have been ruined , destroyed , and for doing a fraction of what she did ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.36730593, -0.4580856, -0.35094097, -0.4203676, -0.559078, -0.4047418, -0.39497453, -0.3728653, -0.29792166, -0.22509396, -0.1624622, -0.26710233, -0.2304321, -0.0258323, -0.3787975, -0.38166806, -0.28248125, -0.47522813, -0.57887745, -0.36077625, -0.2688852, -0.4168487, -0.5026151]
GOLD TOK: 	 [['tiny']]
PRED TOK: 	 [['and']]
################################################################################
IN SEQ: 	 b"we ' ve outlined a detailed plan on trade , on immigration , on rebuilding the military , on changing foreign policy ."
GOLD SEQ: 	 b"we ' ve outlined a detailed plan on trade , on immigration , on rebuilding the military , on changing our foreign policy ."
PRED SEQ:	 b"we ' ve outlined a detailed plan on trade , on immigration , on the military , on changing foreign policy ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.17267036, 0.16609387, -0.23685816, -0.083781555, -0.061467938, -0.08419131, -0.29452398, -0.16071701, -0.022848353, -0.18672368, -0.2125064, -0.14399497, -0.21033692, -0.2220351, -0.3376643, -0.37919885, -0.36700463, -0.11415791, -0.25656378, -0.35634613, -0.26208535, -0.37600094, -0.1780507]
GOLD TOK: 	 [['our']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'if we unlock the potential of this country and its people , no dream is outside of our reach .'
GOLD SEQ: 	 b'if we unlock the potential of this country and its incredible people , no dream is outside of our reach .'
PRED SEQ:	 b'if we unlock the potential of this country and its people , no dream is outside of our reach .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.17521946, -0.32081014, -0.13623035, -0.041831397, -0.09780899, -0.16586271, -0.08676372, -0.14972113, -0.2952376, -0.06729972, -0.31195295, 0.009070575, -0.047888078, -0.1964223, -0.1343572, -0.066405274, -0.032274738, -0.26802018, -0.13930394, -0.3511207]
GOLD TOK: 	 [['incredible']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'i said that in scotland and in the u . k . , that was going to happen .'
GOLD SEQ: 	 b'i said that in scotland and in the u . k . , that was going to happen .'
PRED SEQ:	 b'i claimed that in scotland and in the u . k . , that was going to happen .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.43415692, -0.5163129, -0.36892813, -0.22548017, -0.21239161, -0.3937949, -0.23475482, -0.12171341, -0.2693637, -0.39313015, -0.43449187, -0.5498003, -0.25069755, -0.29826772, -0.10288541, -0.31499702, -0.26050884, -0.30172166, -0.47924984]
GOLD TOK: 	 []
PRED TOK: 	 [['claimed']]
################################################################################
IN SEQ: 	 b'together , these steps will ensure that every american with addiction has access to the care and the help that he or she needs .'
GOLD SEQ: 	 b'together , these steps will ensure that every american struggling with addiction has access to the care and the help that he or she needs .'
PRED SEQ:	 b'together , these steps may ensure that every american with addiction has access to the care and the help that he or she needs .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.32294464, -0.5296419, -0.62196016, -0.716603, -0.6800148, -0.419066, -0.6074525, -0.17817977, -0.295193, -0.2565943, -0.31403646, -0.46190017, -0.20096496, -0.4112597, -0.1941014, -0.23009428, -0.36667705, -0.14210987, -0.3140625, -0.25337657, -0.15067321, -0.37616944, -0.26426336, -0.3956946, -0.28002393]
GOLD TOK: 	 [['struggling']]
PRED TOK: 	 [['may']]
################################################################################
IN SEQ: 	 b"[ film performance ] we ' re going to have the biggest tax cut since ronald reagan ."
GOLD SEQ: 	 b"[ applause ] we ' re going to have the biggest tax cut since ronald reagan ."
PRED SEQ:	 b"[ film performance ] we ' re going to have the biggest tax cut since ronald reagan ."
GOLD DIST: 	 [0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.47846353, -0.3493383, -0.46563226, -0.58146954, -0.6462338, 0.02964237, -0.47937548, -0.546463, -0.49884334, -0.7603036, -0.8101733, -0.7140147, -0.81459343, -0.6992593, -0.49184886, -0.63324785, -0.53781503, -0.56749845]
GOLD TOK: 	 [['applause']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'we have no choice .'
GOLD SEQ: 	 b'we have no choice .'
PRED SEQ:	 b'we have no choice .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.43016303, -0.7808739, -0.5064192, -0.40099362, -0.37662828]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'we have nearly an $ 800 billion dollar annual trade deficit in goods with the world , and the the great depression .'
GOLD SEQ: 	 b'we have nearly an $ 800 billion dollar annual trade deficit in goods with the world , and the worst so - called recovery since the great depression .'
PRED SEQ:	 b'the majority have nearly an $ 800 billion dollar annual trade deficit in goods with the world , and the the great depression .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.58977896, -0.79230106, -0.47695374, -0.68787575, -0.46986228, -0.1870368, -0.37815768, -0.55850565, -0.46789628, -0.34772855, -0.5457463, -0.19842063, -0.291646, -0.2189372, -0.50336957, -0.48199362, -0.114833586, -0.39509842, -0.37329066, -0.3452952, -0.43053365, -0.43373108, -0.5219284]
GOLD TOK: 	 [['worst', 'so', '-', 'called', 'recovery', 'since']]
PRED TOK: 	 [['the', 'majority']]
################################################################################
IN SEQ: 	 b"he doesn ' t respect the u . s ."
GOLD SEQ: 	 b"he doesn ' t respect our president ."
PRED SEQ:	 b"he doesn ' t respect the u . s ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
PRED DIST: 	 [-0.09071252, -0.10911268, -0.064018846, -0.16066961, -0.022991482, -0.16515301, -0.041637897, -0.14252254, -0.1344263, -0.36781585]
GOLD TOK: 	 [['our', 'president']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the people opposing the campaign are the same people who have left our border open and let innocent people suffer as a result .'
GOLD SEQ: 	 b'the people opposing our campaign are the same people who have left our border open and let innocent people suffer as a result .'
PRED SEQ:	 b'the people opposing the campaign are the same people who have left our border open and let innocent people suffer as a result .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.31938702, -0.689685, -0.48149365, -0.2895391, -0.40615815, -0.64520913, -0.5769652, -0.4857193, -0.6675862, -0.54833174, -0.55865943, -0.2005493, -0.3963969, -0.049652852, -0.08657828, -0.41110706, -0.25925064, -0.11505768, -0.22981873, -0.26513433, -0.2973334, -0.3135167, -0.3824513, -0.38874385]
GOLD TOK: 	 [['our']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'national security is also immigration security and hillary wants neither .'
GOLD SEQ: 	 b'national security is also immigration security and hillary wants neither .'
PRED SEQ:	 b'national security is also immigration security and the person wants neither .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.24746934, -0.23376194, -0.13462085, -0.18710044, -0.060570076, -0.17380819, -0.15985861, -0.19011994, -0.040268525, -0.1742701, -0.21182063]
GOLD TOK: 	 []
PRED TOK: 	 [['the', 'person']]
################################################################################
IN SEQ: 	 b'a state like ohio will benefit from these new funds .'
GOLD SEQ: 	 b'a state like ohio will benefit greatly from these new funds .'
PRED SEQ:	 b'a state like ohio will benefit from these new funds .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.32366082, -0.31245685, -0.2939278, -0.24195151, -0.40717953, -0.4049787, -0.7447295, -0.54222834, -0.7781271, -0.6384656, -0.31903374]
GOLD TOK: 	 [['greatly']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'and then humans get them out .'
GOLD SEQ: 	 b'and then we get them out .'
PRED SEQ:	 b'and then humans get them out .'
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.64193594, -0.80176747, -0.70338553, -0.45635504, -0.52388906, -0.51949507, -0.56414366]
GOLD TOK: 	 [['we']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'deals are made when parties come together , they come to a table and they negotiate .'
GOLD SEQ: 	 b'deals are made when parties come together , they come to a table and they negotiate .'
PRED SEQ:	 b'deals are made when parties come together , they come to a table and they negotiate .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.58153045, -0.6118467, -0.68415254, -0.6070048, -0.5034176, -0.57119715, -0.50855446, -0.36352843, -0.47486454, -0.41537777, -0.48020288, -0.28656596, -0.42992496, -0.627332, -0.5101803, -0.5414148, -0.6581698]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'both of these programs have been gut ##ted by this administration .'
GOLD SEQ: 	 b'both of these programs have been reckless ##ly gut ##ted by this administration .'
PRED SEQ:	 b'both of these programs have been rejected by this administration .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.49714518, -0.69341147, -0.45671725, -0.69823337, -0.8464472, -0.7376434, -0.6943427, -0.67793393, -0.6409116, -0.49799547, -0.57301116, -0.4615258]
GOLD TOK: 	 [['reckless', '##ly']]
PRED TOK: 	 [['rejected']]
################################################################################
IN SEQ: 	 b"katy , here ' s the problem , simple ."
GOLD SEQ: 	 b"katy , here ' s the problem , very simple ."
PRED SEQ:	 b"katy , here ' s the problem , simple ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.25202218, -0.22418286, -0.23697081, 0.14981827, -0.05655116, -0.23933479, -0.09158941, -0.007947691, -0.13093983, -0.49130452]
GOLD TOK: 	 [['very']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'they det .'
GOLD SEQ: 	 b'they det ##ach .'
PRED SEQ:	 b'they is det .'
GOLD DIST: 	 [0.0, 0.0, 0.0]
PRED DIST: 	 [-0.28489903, -0.36869302, -0.3537164]
GOLD TOK: 	 [['##ach']]
PRED TOK: 	 [['is']]
################################################################################
IN SEQ: 	 b'prosperity and social change is disappearing .'
GOLD SEQ: 	 b'prosperity ##real prosperity is disappearing .'
PRED SEQ:	 b'prosperity and social change is not .'
GOLD DIST: 	 [0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.47942758, -0.5439563, -0.6495427, -0.71443605, -0.46334252, -0.5317372, -0.4876234]
GOLD TOK: 	 [['##real', 'prosperity']]
PRED TOK: 	 [['not']]
################################################################################
IN SEQ: 	 b'children , girls sold into slavery , men and women burned alive , cr ##uc ##if ##ix ##ions , be ##head ##ings , and drowning ##s , ethnic minorities targeted for mass execution .'
GOLD SEQ: 	 b'children slaughtered , girls sold into slavery , men and women burned alive , cr ##uc ##if ##ix ##ions , be ##head ##ings , and drowning ##s , ethnic minorities targeted for mass execution .'
PRED SEQ:	 b'children , girls sold into slavery , men and women burned alive , cr ##uc ##if ##ix ##ions , be ##head ##ings , and drowning ##s , ethnic minorities targeted for mass execution .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.37356025, -0.31634188, -0.21019144, 0.10050182, -0.24515204, -0.2543517, -0.10418799, -0.33221006, -0.46816996, -0.4587039, 0.08395429, -0.16337201, -0.01894153, -0.33524832, -0.20982608, -0.32429898, -0.046987616, -0.30526695, -0.10295765, -0.39895025, -0.058618255, -0.22988097, 0.055148084, -0.3131721, 0.120445356, -0.16669643, 0.029023245, -0.1751537, -0.36174026, 0.13436876, -0.31535846, -0.35452798, -0.40904272, -0.6708907]
GOLD TOK: 	 [['slaughtered']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"you know , i go home to my wife , i say how ' s it going ?"
GOLD SEQ: 	 b"you know , i go home to my wife , i say how ' s it going ?"
PRED SEQ:	 b"you believe , i go home to my wife , i say how ' s it going ?"
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.14200209, -0.19442913, -0.050064206, -0.053268645, -0.044328995, -0.09242315, -0.1251913, -0.12871554, 0.041545942, 0.072227485, 0.0686256, -0.085811265, -0.37487084, -0.10852002, -0.0782927, -0.048027217, -0.24906361, -0.17474106]
GOLD TOK: 	 []
PRED TOK: 	 [['believe']]
################################################################################
IN SEQ: 	 b'in business , they call them a soft touch .'
GOLD SEQ: 	 b'but in business , they call them a soft touch .'
PRED SEQ:	 b'in business , they call them a soft touch .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.3682203, -0.47929156, -0.34139678, -0.29725724, -0.32759207, -0.48268014, -0.4225185, -0.3649584, -0.29711768, -0.3488214]
GOLD TOK: 	 [['but']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'we will also lower taxes on american business , from 35 % to 15 % , and we will have the largest regulatory reform in american history .'
GOLD SEQ: 	 b'we will also lower taxes on american business , from 35 % to 15 % , and we will have the largest regulatory reform in american history .'
PRED SEQ:	 b'we will also lower taxes on american business , from 35 % to 15 % , and the states will have the largest regulatory reform in american history .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.52962935, -0.88491, -0.7359749, -0.4828511, -0.45400354, -0.23146836, -0.29005945, -0.21254006, -0.10383058, -0.3063337, -0.41617274, -0.5321553, -0.37495103, -0.36041594, -0.6293045, 0.05770425, -0.32244626, -0.5526382, -0.6334197, -0.6612055, -0.73821646, -0.54233325, -0.49779287, -0.42098022, -0.20635968, -0.49535698, -0.643915, -0.5308801]
GOLD TOK: 	 []
PRED TOK: 	 [['the', 'states']]
################################################################################
IN SEQ: 	 b'am i supposed to dislike them ?'
GOLD SEQ: 	 b'am i supposed to dislike them ?'
PRED SEQ:	 b'am i said to dislike them ?'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.30246574, -0.3432308, -0.39768064, -0.50709426, -0.27340496, -0.33635223, -0.3657165]
GOLD TOK: 	 []
PRED TOK: 	 [['said']]
################################################################################
IN SEQ: 	 b"over the years , i ' ve watched ."
GOLD SEQ: 	 b"over the years , i ' ve watched ."
PRED SEQ:	 b"over the years , i ' ve watched a time ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.32473636, -0.11901725, -0.02916786, 0.040685996, -0.08182659, -0.07805137, -0.15283382, -0.039308563, -0.39384717]
GOLD TOK: 	 []
PRED TOK: 	 [['a', 'time']]
################################################################################
IN SEQ: 	 b"whether it ' s dangerous materials being smug ##gled across the border , militants entering on visas or americans losing their jobs to foreign workers , these are the problems we must now focus on fixing ."
GOLD SEQ: 	 b"whether it ' s dangerous materials being smug ##gled across the border , terrorists entering on visas or americans losing their jobs to foreign workers , these are the problems we must now focus on fixing ."
PRED SEQ:	 b"whether it ' s dangerous materials being smug ##gled across the border , militants entering on visas or americans losing their jobs to foreign workers , these are the problems that must now focus on fixing ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.058815956, 0.021073796, 0.15075812, 0.111799404, -0.15052482, -0.23898827, -0.15062429, -0.069956645, -0.14958727, -0.16323078, -0.02375777, -0.19359332, -0.07176793, -0.25141922, -0.13569732, -0.12787837, -0.21182838, -0.38004157, -0.4806458, -0.22038968, -0.57474804, -0.6011667, -0.26900968, -0.30061623, -0.5224199, 0.2343536, 0.006459169, -0.09316711, -0.03347022, -0.2273969, -0.3322417, -0.37344074, -0.39937738, -0.34546095, -0.29982436, -0.25329763, -0.21085341]
GOLD TOK: 	 [['terrorists']]
PRED TOK: 	 [['that']]
################################################################################
IN SEQ: 	 b'no , i have nothing to do with russia , john .'
GOLD SEQ: 	 b'no , i have nothing to do with russia , john .'
PRED SEQ:	 b'no , i have nothing to do with russia , john .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
